title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
4565,Death: Rescheduled,THRILLER,Snailords,WEDNESDAY,8,58266,9.78,596359,61490,ONGOING,False,"Dans un monde où chacun a le droit de perpétrer un meurtre par an, Kreyul est confronté à la brutalité de cette tradition dès son plus jeune âge. Après la mort de son meilleur ami, Kreyul jure de mettre un terme à cette pratique pour toujours. Toutefois, nombreux sont ceux qui soutiennent cette loi pour des raisons personnelles, alors changer les opinions des cinq districts ne sera pas un long fleuve tranquille."
4564,Je vais séduire le Duc du Nord,ROMANCE,"gachunga,Stardustvia",THURSDAY,3,76313,9.64,1346589,104195,ONGOING,True,"Selena, une super star sous les feux de la rampe, se retrouve par accident sur les terres du Duc du Nord alors qu'elle était en plein tournage. Kalcion, le duc, la sauve des bêtes sauvages qui la menacent et lui offre une chance de retourner dans son monde. En échange, elle doit se faire passer pour sa petite amie et glaner des informations sur les réseaux sociaux. Selena accepte la proposition du duc, mais le Duc du Nord est un très mauvais acteur. Selena se met donc en tête de le séduire pour que la réalité rattrappe la fiction et que leur relation paraisse vraisemblable."
4562,Double Date Quest,ROMANCE,Lolo,TUESDAY,8,17608,9.21,257651,25450,ONGOING,False,"Le double date, c’est LE point culminant de toute amitié fusionnelle qui se respecte. C'est du moins le point de vue de Laura et Cami, la vingtaine, collocs sur Paris et BFF de longue date. Malheureusement pour eux, ils n'arrivent jamais à être en couple en même temps ! Mais cette année c'est décidé, ils sont prêts à tout pour réaliser leur rêve, et se lancent à 200% dans la recherche de l'amour... en équipe !"
4561,How to Tame the Royal Guard Dog,ROMANCE,"Jyun,SHINJI",MONDAY,3,44716,9.08,934729,65015,ONGOING,True,"Esmeralda, la fille du comte, sera victime d'un mariage politique forcé si elle ne prend pas son destin en main. C'est alors qu'elle rencontre Alphonse, lors d'un bal, et lui propose d'entamer une relation amoureuse. Ce qu'elle ignore, c'est qu'Alphonse n'est autre que le « chien de garde » de l'Empereur, chargé de régler les problèmes de la société clandestine de l'Empire. Si Alphonse a pour but premier d'utiliser Esmeralda dans le cadre de sa mission, il succombe peu à peu à son charme. Entre temps, la fille du comte va se retrouver prise au milieu d'une conspiration..."
4560,Le couple parfait n'existe pas,ROMANCE,"Lee Dahong,Long.B,CHOI",SUNDAY,3,46064,9.51,830619,66466,ONGOING,True,"Yeonhwa qui souhaite éviter la demande de divorce de son mari, prétend avoir perdu la mémoire après un malencontreux accident... Mais son mari habituellement froid et distant est soudainement aux petits soins avec elle. Yeonhwa se demande alors si celui-ci a toujours été aussi attentionné."
4559,Le Grand Héritage,DRAMA,"EUNSU,0510",SATURDAY,9,26394,9.51,344087,28647,ONGOING,False,"Hwajeong est enceinte et elle rêve d'un mariage heureux. Mais ses espoirs sont réduits à néant quand elle apprend que son futur époux la trompe. Cependant, arrive une nouvelle extraordinaire qui pourrait bien changer sa vie, car notre héroïne va hériter de plusieurs millions d'euros d'une parente qu'elle n'a jamais connu. Hwajeong pourra-t-elle retrouver le bonheur ?"
4558,"You Mustn't, Your Majesty!",FANTASY,"TaeYi,Mochabun,JAYA",FRIDAY,9,38949,9.6,454266,36395,ONGOING,False,"Dans le royaume de Babel, la reine surnomée la déesse de la guerre règne seule depuis sa victoire. Les nobles complotent pour la forcer à choisir un époux afin d'accroître leur pouvoir. Pour déjouer leurs plans, sa majesté va se rendre à des rencontres arrangées avec quatre prétendants. Mais pourquoi son ex fiancé fait-il partie de ces amants potentiels ?"
4557,Best Teacher Baek,ACTION,"ORIBORI,S.J LEE,Ganjjajang",THURSDAY,9,30140,9.44,379370,22328,ONGOING,False,"Suryong Baek, le meilleur instructeur du culte démoniaque, se fait tuer. Mais il se réveille dans le corps d'un homme qui enseigne les arts martiaux dans un petit dojo de campagne. Bien que son nouveau corps soit faible et ne puisse pas cultiver l'énergie interne, Suryong connaît cette situation et la méthode pour guérir. Cependant, la cure demande beaucoup d'argent ce qui va l'amener à passer plusieurs épreuves pour tenter de devenir le meilleur instructeur de l'académie du dragon azur. Parviendra-t-il à devenir le plus grand maître malgré les vestiges du culte démoniaque qui commencent à apparaître ?"
4556,Guardians of the Lamb,ROMANCE,JUNS,WEDNESDAY,9,6838,8.82,105110,5946,ONGOING,False,"Hari est une actrice peu connue, en quête de la célébrité. Elle ne se rappelle pas son enfance, mais... Est-ce vraiment important ? Un jour, elle se fait kidnapper. Heureusement, elle s'en sort saine et sauve... Mais qui est l'homme qui l'a aidée ? Quel est le rapport avec une disparition qui a eu lieu 20 ans auparavant ? Quels secrets se cachent donc au fond de la mémoire d'Hari ?"
4555,X & Ash,ACTION,"Sehoon Kim,Kwangsu Lee",TUESDAY,9,31754,9.68,431532,25107,ONGOING,False,"Dans un monde de niveaux, points de caractéristiques et compétences, deux garçons tentent de rejoindre les chevaliers qui défendent l'humanité contre les démons. X, un voleur de génie et Ash, un garçon avec un mystérieux passé vont affronter les épreuves pour écuyers afin d'accomplir leurs rêves. Vont-ils parvenir à devenir des chevaliers face à ce que préparent les démons dans l'ombre ?"
